rooms,price,flat_area,district,address,subway,prestigious,Closest_subway,Closest_subway_location,Distance Text,Distance Value,Duration Text,Duration Value,target_location
2,27705.0,100.0,Шевченківський,"Берестейський просп. (Перемоги), 5-В",,3,Vokzalna,"50.44133530000001, 30.489963",1.1 km,1125.0,14 mins,866.0,"50.4465332,30.48665428"
2,29552.0,107.0,Шевченківський,"Глибочицька вул., 73",Контрактова площа,3,Kontraktova ploshcha,"50.4659213, 30.5150353",1.1 km,1122.0,14 mins,858.0,"50.46321487,30.50396919"
2,17500.0,80.0,Подільський,"Правди просп., 41а",,3,Syrets,"50.47676180000001, 30.4327791",4.0 km,3980.0,49 mins,2947.0,"50.50221252,30.42772102"
3,13000.0,121.0,Шевченківський,"Берестейський просп. (Перемоги), 19",,3,Politekhnichnyi instytut,"50.4511297, 30.46429349999999",1.1 km,1073.0,15 mins,907.0,"50.44892502,30.47268295"
2,59104.0,124.0,Печерський,"Євгена Коновальця вул. (Щорса), 26а",,3,Pecherska,"50.4272737, 30.539398",0.8 km,834.0,11 mins,669.0,"50.42743301,30.53043365"
2,25000.0,130.0,Солом'янський,"Новопольова вул., 2",,2,Shuliavska,"50.45422809999999, 30.44862209999999",3.7 km,3720.0,47 mins,2819.0,"50.43251038,30.44280243"
1,13000.0,100.0,Солом'янський,"Гарматна вул., 37а",,2,Shuliavska,"50.45422809999999, 30.44862209999999",2.3 km,2264.0,28 mins,1694.0,"50.44474411,30.43234634"
5,36940.0,550.0,Дніпровський,"Окіпної Раїси вул., 10",,1,Livoberezhna,"50.451864, 30.59815699999999",0.9 km,875.0,11 mins,656.0,"50.44779968,30.59031296"
2,36940.0,134.0,Подільський,"Дегтярна вул., 6",Контрактова площа,3,Kontraktova ploshcha,"50.4659213, 30.5150353",1.4 km,1411.0,18 mins,1068.0,"50.45929718,30.51029205"
3,29552.0,236.0,Печерський,"Старонаводницька вул., 6",,3,Pecherska,"50.4272737, 30.539398",1.1 km,1105.0,15 mins,875.0,"50.42844391,30.54623985"
2,12000.0,148.0,Святошинський,"Палладіна академіка просп., 25",,2,Akademmistechko,"50.4649376, 30.3550961",0.3 km,300.0,4 mins,229.0,"50.46718216,30.35410118"
1,10000.0,62.0,Оболонський,"Оболонський просп., 27 А",Героїв Дніпра,2,Minska,"50.51224200000001, 30.498551",0.8 km,779.0,10 mins,571.0,"50.51703262,30.49590874"
1,15000.0,67.0,Голосіївський,"Максимовича вул. (Трутенка Онуфрія), 24б",Васильківська,3,Vasylkivska,"50.393331, 30.488194",1.1 km,1133.0,14 mins,848.0,"50.39334106,30.4744854"
2,36940.0,160.0,Печерський,"Кловський узвiз, 7",,3,Klovska,"50.4369687, 30.531807",0.6 km,605.0,7 mins,421.0,"50.43837738,30.53880501"
2,40634.0,148.0,Шевченківський,"Жилянська вул., 118",,3,Vokzalna,"50.44133530000001, 30.489963",0.6 km,618.0,8 mins,478.0,"50.44173431,30.49664307"
2,20000.0,110.0,Шевченківський,"Львівська пл., 4",,3,Kontraktova ploshcha,"50.4659213, 30.5150353",2.1 km,2135.0,26 mins,1589.0,"50.45584869,30.50724792"
2,51716.0,134.0,Печерський,"Джона Маккейна вул. (Кудрі Івана), 1",Либідська,3,Lybidska,"50.41398259999999, 30.5248848",0.2 km,156.0,2 mins,107.0,"50.41391373,30.52643967"
2,23000.0,106.0,Шевченківський,"Сікорського Ігоря вул. (Танкова), 4д",,3,Beresteiska,"50.4593178, 30.4186364",1.1 km,1132.0,14 mins,858.0,"50.4651947,30.42817307"
1,3700.0,44.0,Оболонський,"Богатирська вул., 14",Героїв Дніпра,2,Heroyiv Dnipra,"50.52273400000001, 30.49887",1.2 km,1188.0,14 mins,864.0,"50.52167892,30.48723221"
3,30000.0,156.0,Печерський,"Лесі Українки бульв., 24",,3,Pecherska,"50.4272737, 30.539398",0.5 km,497.0,7 mins,395.0,"50.43009186,30.53510284"
3,55410.0,222.0,Печерський,"Драгомирова вул., 7",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",0.9 km,913.0,13 mins,780.0,"50.4109726,30.54658699"
1,38787.0,115.0,Печерський,"Іоана Павла II вул. (Лумумби Патріса), 6",,3,Palats Ukraina,"50.4214131, 30.5207637",0.9 km,859.0,10 mins,574.0,"50.42055893,30.53048134"
1,14999.0,63.0,Дарницький,"Осокорська вул., 2А",,1,Slavutych,"50.3942606, 30.6048644",1.5 km,1486.0,19 mins,1115.0,"50.39749146,30.59981918"
4,19000.0,200.0,Дніпровський,"Євгена Сверстюка вул. (Раскової Марини), 52В",,1,Livoberezhna,"50.451864, 30.59815699999999",1.4 km,1388.0,18 mins,1055.0,"50.44324112,30.60582733"
1,16623.0,45.0,Печерський,"Драгомирова вул., 15",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",1.3 km,1259.0,17 mins,1039.0,"50.40879059,30.5449543"
1,15000.0,74.0,Голосіївський,"Максимовича вул. (Трутенка Онуфрія), 28б",Васильківська,3,Vasylkivska,"50.393331, 30.488194",1.1 km,1062.0,13 mins,791.0,"50.39270782,30.47445488"
2,31399.0,85.0,Шевченківський,"Златоустівська вул., 30",Майдан Незалежності,3,Maidan Nezalezhnosti,"50.4481226, 30.5250038",0.4 km,379.0,6 mins,384.0,"50.45009995,30.52339935"
2,25000.0,195.0,Шевченківський,"Гончара Олеся вул., 30 А",,3,Zoloti vorota,"50.445809, 30.515155",1.2 km,1231.0,15 mins,877.0,"50.45138168,30.5061264"
3,24000.0,146.0,Солом'янський,"Патріарха Мстислава Скрипника вул., 48а",,2,Vokzalna,"50.44133530000001, 30.489963",1.7 km,1713.0,20 mins,1202.0,"50.43392181,30.47941399"
2,31399.0,153.0,Печерський,"Старонаводницька вул., 6б",,3,Pecherska,"50.4272737, 30.539398",1.0 km,997.0,13 mins,805.0,"50.42742157,30.54608727"
2,12000.0,115.0,Голосіївський,"Тарасівська вул., 20",Площа Льва Толстого,3,Universytet,"50.4432683, 30.5046312",1.0 km,1030.0,14 mins,855.0,"50.43723297,30.50668144"
1,15000.0,65.0,Дарницький,"Осокорська вул., 2 А",,1,Slavutych,"50.3942606, 30.6048644",1.5 km,1486.0,19 mins,1115.0,"50.39749146,30.59981918"
2,25858.0,80.0,Дарницький,"Зарічна вул., 1б",,1,Slavutych,"50.3942606, 30.6048644",1.4 km,1434.0,18 mins,1081.0,"50.39595032,30.59964752"
2,23000.0,134.0,Деснянський,"Радистів вул., 14",,1,Lisova,"50.4646598, 30.64556570000001",2.7 km,2738.0,34 mins,2027.0,"50.47623062,30.67006874"
2,15000.0,108.0,Солом'янський,"Гетьмана Вадима вул., 1Б",,2,Shuliavska,"50.45422809999999, 30.44862209999999",1.3 km,1274.0,17 mins,1007.0,"50.45246506,30.44579124"
2,31399.0,163.0,Печерський,"Старонаводницька вул., 6 Б",,3,Pecherska,"50.4272737, 30.539398",1.0 km,997.0,13 mins,805.0,"50.42742157,30.54608727"
2,14000.0,90.0,Оболонський,"Героїв полку ""Азов"" вул. (Малиновського маршала), 27/23",Мінська,2,Obolon,"50.5015363, 30.4982311",1.0 km,1046.0,13 mins,784.0,"50.50591278,30.50748444"
4,129290.0,260.0,Печерський,"Драгомирова вул., 11",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",1.2 km,1191.0,16 mins,989.0,"50.40934753,30.54587746"
4,118208.0,290.0,Печерський,"Василя Тютюнника вул. (Барбюса Анрі), 37",Палац Україна,3,Palats Ukraina,"50.4214131, 30.5207637",0.4 km,386.0,4 mins,261.0,"50.42152405,30.52565956"
1,22164.0,71.0,Печерський,"Михайла Бойчука вул. (Кіквідзе), 41",,3,Vydubychi,"50.401822, 30.56048799999999",2.6 km,2565.0,32 mins,1896.0,"50.4053154,30.55308914"
2,36940.0,80.0,Печерський,"Джона Маккейна вул. (Кудрі Івана), 7",Либідська,3,Lybidska,"50.41398259999999, 30.5248848",0.8 km,762.0,9 mins,521.0,"50.41595459,30.53064728"
5,221640.0,376.0,Шевченківський,"Володимирська вул., 20",,3,Poshtova ploshcha,"50.45926900000001, 30.524412",1.2 km,1195.0,18 mins,1079.0,"50.45384598,30.51561165"
4,30000.0,206.4,Печерський,"Євгена Коновальця вул. (Щорса), 32г",Палац Україна,3,Pecherska,"50.4272737, 30.539398",0.9 km,904.0,13 mins,752.0,"50.42557526,30.53094864"
3,129290.0,224.0,Печерський,"Драгомирова вул., 1-20а",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",0.6 km,640.0,9 mins,553.0,"50.4133873,30.54660797"
1,24011.0,82.0,Шевченківський,"Берестейський просп. (Перемоги), 5",,3,Vokzalna,"50.44133530000001, 30.489963",1.2 km,1194.0,15 mins,918.0,"50.44735336,30.48682785"
3,55410.0,177.0,Печерський,"Джона Маккейна вул. (Кудрі Івана), 1б",Либідська,3,Lybidska,"50.41398259999999, 30.5248848",66 m,66.0,1 min,46.0,"50.41460419,30.52643013"
1,7500.0,57.0,Дніпровський,"Митрополита Андрея Шептицького вул. (Луначарського Анатолія), 24",,1,Livoberezhna,"50.451864, 30.59815699999999",1.0 km,1012.0,12 mins,742.0,"50.45926285,30.59085083"
1,10500.0,68.0,Оболонський,"Петра Калнишевського вул. (Майорова Михайла), 14",,2,Heroyiv Dnipra,"50.52273400000001, 30.49887",3.4 km,3402.0,42 mins,2538.0,"50.52372742,30.46732712"
3,16623.0,108.0,Голосіївський,"Малокитаївська вул., 73",Деміївська,3,Demiivska,"50.404788, 30.516868",1.9 km,1893.0,22 mins,1346.0,"50.3943367,30.53014565"
2,23000.0,100.0,Шевченківський,"Ростиславська  вул. (Рибалка маршала), 5б",,3,Lukianivska,"50.46114710000001, 30.48363239999999",1.6 km,1556.0,19 mins,1168.0,"50.45412445,30.4811039"
1,24000.0,77.0,Печерський,"Менделєєва вул., 19",Либідська,3,Lybidska,"50.41398259999999, 30.5248848",1.5 km,1515.0,19 mins,1138.0,"50.41066742,30.53593636"
2,48022.0,130.0,Печерський,"Драгомирова вул., 20",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",1.4 km,1355.0,18 mins,1099.0,"50.40929031,30.54389763"
1,17000.0,72.0,Голосіївський,"Максимовича вул. (Трутенка Онуфрія), 26г",Васильківська,3,Vasylkivska,"50.393331, 30.488194",1.3 km,1317.0,17 mins,996.0,"50.3944664,30.47302246"
2,19000.0,100.0,Шевченківський,"Малопідвальна вул., 21/8",,3,Zoloti vorota,"50.445809, 30.515155",0.7 km,719.0,9 mins,510.0,"50.4495163,30.51733208"
3,59104.0,198.0,Печерський,"Буслівська вул., 12",,3,Vydubychi,"50.401822, 30.56048799999999",2.5 km,2485.0,30 mins,1806.0,"50.40743637,30.55675888"
2,36940.0,96.0,Печерський,"Драгомирова вул., 15б",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",1.3 km,1316.0,18 mins,1080.0,"50.40810013,30.5449295"
3,48022.0,166.0,Печерський,"Драгомирова вул., 16",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",1.0 km,996.0,14 mins,825.0,"50.41067886,30.54550934"
3,12000.0,117.0,Шевченківський,"Деревлянська вул. (Якіра), 16",,3,Lukianivska,"50.46114710000001, 30.48363239999999",1.4 km,1402.0,17 mins,1008.0,"50.46502304,30.46817589"
3,30000.0,215.0,Солом'янський,"Лобановського просп. (Червонозоряний), 4В",,2,,,,,,,"50.42233276,30.4624939"
3,31399.0,238.0,Печерський,"Євгена Коновальця вул. (Щорса), 32Г",Палац Україна,3,Pecherska,"50.4272737, 30.539398",0.9 km,904.0,13 mins,752.0,"50.42557526,30.53094864"
3,29552.0,183.0,Печерський,"Франка Івана пл., 4",,3,Maidan Nezalezhnosti,"50.4481226, 30.5250038",0.3 km,312.0,4 mins,233.0,"50.4458847,30.52691078"
1,11000.0,52.0,Дніпровський,"Каховська вул., 62а",,1,Livoberezhna,"50.451864, 30.59815699999999",1.5 km,1519.0,19 mins,1114.0,"50.46295929,30.5928688"
1,11000.0,52.0,Дніпровський,"Каховська вул., 62",,1,Livoberezhna,"50.451864, 30.59815699999999",1.5 km,1513.0,18 mins,1109.0,"50.46349335,30.59081841"
1,19000.0,91.0,Солом'янський,"Патріарха Мстислава Скрипника вул., 48 А",,2,Vokzalna,"50.44133530000001, 30.489963",1.7 km,1713.0,20 mins,1202.0,"50.43392181,30.47941399"
1,11000.0,70.0,Дарницький,"Бориса Гмирі вул., 17",,1,Pozniaky,"50.3978642, 30.6347451",1.0 km,956.0,12 mins,730.0,"50.39185715,30.63508797"
1,19000.0,93.0,Солом'янський,"Патріарха Мстислава Скрипника вул., 48А",,2,Vokzalna,"50.44133530000001, 30.489963",1.7 km,1724.0,20 mins,1210.0,"50.43391418,30.47864532"
3,33246.0,131.0,Печерський,"Бендукідзе Кахи вул., 2",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",1.0 km,1027.0,14 mins,843.0,"50.41108704,30.54312706"
2,12000.0,82.0,Печерський,"Лесі Українки бульв., 19",,3,Pecherska,"50.4272737, 30.539398",0.4 km,398.0,5 mins,305.0,"50.42848969,30.53848457"
1,24990.0,92.0,Голосіївський,"Казимира Малевича вул. (Боженка), 89",Палац Україна,3,Palats Ukraina,"50.4214131, 30.5207637",0.6 km,592.0,8 mins,489.0,"50.41851044,30.5175457"
1,10500.0,67.0,Печерський,"Бастіонна вул., 5",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",0.6 km,618.0,9 mins,519.0,"50.4192276,30.55070686"
2,17000.0,95.0,Оболонський,"Володимира Івасюка просп. (Героїв Сталінграда), 2д",,2,Pochaina,"50.486079, 30.49784800000001",3.0 km,2981.0,37 mins,2198.0,"50.48987579,30.52966881"
3,68339.0,240.0,Печерський,"Драгомирова вул., 14",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",0.9 km,872.0,12 mins,737.0,"50.41180038,30.54562759"
4,66492.0,228.0,Печерський,"Драгомирова вул., 9",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",1.1 km,1078.0,15 mins,901.0,"50.41012192,30.54658699"
3,18000.0,204.9,Солом'янський,"Вузівська вул., 5",,2,Vokzalna,"50.44133530000001, 30.489963",3.2 km,3209.0,38 mins,2302.0,"50.42461395,30.46537781"
2,33246.0,95.0,Печерський,"Драгомирова вул., 19б",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",1.8 km,1798.0,25 mins,1509.0,"50.4071579,30.54362679"
2,27000.0,135.0,Печерський,"Панаса Мирного вул., 28А",,3,Klovska,"50.4369687, 30.531807",0.6 km,594.0,9 mins,522.0,"50.43444061,30.53705788"
2,44328.0,102.0,Печерський,"Драгомирова вул., 17",Площа Льва Толстого,3,Olimpiiska,"50.4312893, 30.5168687",0.3 km,303.0,4 mins,232.0,"50.43330002,30.51670074"
4,129290.0,235.0,Печерський,"Городецького архітектора вул., 17/1",,3,Maidan Nezalezhnosti,"50.4481226, 30.5250038",0.3 km,271.0,4 mins,214.0,"50.44685745,30.52747154"
2,15800.0,85.0,Печерський,"Печерський узвiз, 11",,3,Klovska,"50.4369687, 30.531807",0.3 km,290.0,4 mins,230.0,"50.43670273,30.53492928"
3,29552.0,158.0,Подільський,"Щекавицька вул., 53",Контрактова площа,3,Kontraktova ploshcha,"50.4659213, 30.5150353",1.1 km,1112.0,15 mins,882.0,"50.47279739,30.51597214"
2,36940.0,138.0,Печерський,"Євгена Коновальця вул. (Щорса), 36В",,3,Pecherska,"50.4272737, 30.539398",0.9 km,888.0,12 mins,710.0,"50.42510986,30.53247452"
2,26000.0,102.0,Печерський,"Інститутська вул., 18",,3,Maidan Nezalezhnosti,"50.4481226, 30.5250038",1.1 km,1083.0,13 mins,791.0,"50.44578934,30.53154945"
2,33246.0,98.0,Печерський,"Предславинська вул., 44",Либідська,3,Lybidska,"50.41398259999999, 30.5248848",0.3 km,299.0,4 mins,223.0,"50.41580963,30.52567291"
2,12000.0,111.0,Голосіївський,"Глушкова академіка просп., 9в",Іподром,3,Ipodrom,"50.37657470000001, 30.4688445",0.9 km,872.0,11 mins,664.0,"50.3710556,30.46410942"
3,14000.0,149.5,Дарницький,"Вишняківська вул., 7А",,1,Kharkivska,"50.40067610000001, 30.6520895",1.1 km,1102.0,15 mins,912.0,"50.39370346,30.64786339"
1,28000.0,78.0,Шевченківський,"Бульварно-Кудрявська вул. (Воровського), 15б",,3,Universytet,"50.4432683, 30.5046312",1.5 km,1518.0,20 mins,1197.0,"50.45286179,30.50278282"
2,15000.0,109.0,Печерський,"Михайла Омеляновича-Павленка вул. (Суворова), 13",,3,Arsenalna,"50.4430624, 30.54715739999999",1.0 km,988.0,13 mins,770.0,"50.43634415,30.54730988"
3,14500.0,192.0,Оболонський,"Балтійський пров., 3",,2,Obolon,"50.5015363, 30.4982311",4.6 km,4551.0,57 mins,3396.0,"50.49781036,30.46753502"
1,14000.0,62.0,Печерський,"Підвисоцького професора вул., 16",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",0.5 km,481.0,7 mins,422.0,"50.41526413,30.55179024"
2,49869.0,127.0,Печерський,"Євгена Коновальця вул. (Щорса), 26-А",,3,Pecherska,"50.4272737, 30.539398",0.8 km,834.0,11 mins,669.0,"50.42743301,30.53043365"
2,31399.0,151.0,Печерський,"Лесі Українки бульв., 7Б",,3,Klovska,"50.4369687, 30.531807",0.6 km,558.0,7 mins,433.0,"50.43268585,30.53344536"
4,59104.0,260.0,Шевченківський,"Глибочицька вул., 32в",,3,Lukianivska,"50.46114710000001, 30.48363239999999",1.4 km,1388.0,19 mins,1157.0,"50.46211243,30.49295616"
4,110820.0,440.0,Шевченківський,"Юрія Іллєнка вул. (Мельникова), 18б",,3,Lukianivska,"50.46114710000001, 30.48363239999999",1.0 km,953.0,12 mins,721.0,"50.46657944,30.47665596"
1,16000.0,67.0,Голосіївський,"Саксаганського вул., 82",,3,Universytet,"50.4432683, 30.5046312",0.6 km,554.0,8 mins,480.0,"50.44071579,30.50070572"
2,35000.0,190.0,Печерський,"Звіринецька вул., 59",,3,Vydubychi,"50.401822, 30.56048799999999",2.7 km,2685.0,32 mins,1919.0,"50.40776825,30.55524063"
1,9500.0,64.0,Оболонський,"Героїв Дніпра вул., 22а",Героїв Дніпра,2,Heroyiv Dnipra,"50.52273400000001, 30.49887",0.4 km,373.0,4 mins,268.0,"50.52141571,30.49538994"
1,28000.0,75.0,Шевченківський,"Бульварно-Кудрявська вул. (Воровського), 17",,3,Universytet,"50.4432683, 30.5046312",1.5 km,1496.0,20 mins,1182.0,"50.4528923,30.50244522"
2,40634.0,75.0,Голосіївський,"Антоновича вул. (Горького), 44",Олімпійська,3,Olimpiiska,"50.4312893, 30.5168687",0.6 km,582.0,7 mins,431.0,"50.43367767,30.51318169"
2,16000.0,141.0,Голосіївський,"Максимовича вул. (Трутенка Онуфрія), 3г",Васильківська,3,Vasylkivska,"50.393331, 30.488194",0.8 km,809.0,10 mins,608.0,"50.39196777,30.47987175"
2,12500.0,119.0,Дарницький,"Григоренка Петра просп., 20А",,1,Pozniaky,"50.3978642, 30.6347451",1.9 km,1894.0,24 mins,1436.0,"50.40975189,30.62412643"
2,36940.0,167.0,Подільський,"Дегтярна вул., 29",Контрактова площа,3,Kontraktova ploshcha,"50.4659213, 30.5150353",1.5 km,1506.0,19 mins,1131.0,"50.45811081,30.50992203"
1,8500.0,59.0,Оболонський,"Оболонський просп., 16б",Мінська,2,Minska,"50.51224200000001, 30.498551",0.8 km,845.0,11 mins,686.0,"50.50774002,30.50016403"
2,18470.0,89.0,Голосіївський,"Наддніпрянське шосе, 2",,3,Vydubychi,"50.401822, 30.56048799999999",1.9 km,1936.0,24 mins,1419.0,"50.39185715,30.55728912"
2,29552.0,114.0,Печерський,"Хрещатик вул., 21",,3,Khreshchatyk,"50.4473449, 30.5227597",0.1 km,136.0,2 mins,114.0,"50.44615555,30.52227402"
2,9000.0,93.0,Святошинський,"Ушакова Миколи вул., 34",,2,,,,,,,"nan,nan"
1,12000.0,71.0,Дніпровський,"Регенераторна вул., 4к5",,1,Darnytsia,"50.455958, 30.61296999999999",3.8 km,3823.0,48 mins,2881.0,"50.43530273,30.62112999"
1,13000.0,90.0,Подільський,"Ярославська вул., 26",Тараса Шевченка,3,Kontraktova ploshcha,"50.4659213, 30.5150353",0.5 km,532.0,7 mins,447.0,"50.46885681,30.51366615"
1,17500.0,94.0,Голосіївський,"Теремківська вул., 3 а",Теремки,3,Teremky,"50.3671113, 30.4541397",0.6 km,638.0,9 mins,526.0,"50.37120438,30.4552021"
2,6500.0,82.0,Дніпровський,"Русанівська набережна вул., 12",,1,Hidropark,"50.445978, 30.576884",2.9 km,2859.0,35 mins,2093.0,"50.4357872,30.59214783"
1,14000.0,89.0,Шевченківський,"Тбіліський пров., 1",,3,Politekhnichnyi instytut,"50.4511297, 30.46429349999999",0.9 km,916.0,13 mins,792.0,"50.45355606,30.46588516"
2,7000.0,123.2,Дніпровський,"Космічна вул., 5",,1,Chernihivska,"50.459892, 30.63029200000001",1.3 km,1251.0,16 mins,943.0,"50.46745682,30.62234688"
1,8500.0,55.0,Подільський,"Свободи просп., 26а",,3,Syrets,"50.47676180000001, 30.4327791",5.7 km,5672.0,1 hour 10 mins,4223.0,"50.51399231,30.42404747"
3,59104.0,173.0,Печерський,"Князів Острозьких вул. (Московська), 5/2б",,3,Arsenalna,"50.4430624, 30.54715739999999",0.5 km,482.0,6 mins,358.0,"50.44142532,30.54555893"
1,7000.0,61.0,Дніпровський,"Романа Шухевича просп. (Ватутіна), 22",,1,Darnytsia,"50.455958, 30.61296999999999",5.5 km,5478.0,1 hour 8 mins,4085.0,"50.49449158,30.59181786"
1,5500.0,55.0,Деснянський,"Лісовий просп., 7",,1,Chernihivska,"50.459892, 30.63029200000001",3.1 km,3051.0,38 mins,2304.0,"50.48046875,30.62208366"
2,18500.0,105.0,Подільський,"Правди просп., 45",,3,Syrets,"50.47676180000001, 30.4327791",4.4 km,4408.0,54 mins,3261.0,"50.50386047,30.42358398"
2,15000.0,143.0,Дарницький,"Дніпровська наб., 25",,1,Osokorky,"50.395248, 30.616231",1.3 km,1279.0,18 mins,1064.0,"50.40593338,30.61441803"
2,11000.0,81.0,Дніпровський,"Русанівський бульв., 9",,1,Livoberezhna,"50.451864, 30.59815699999999",1.8 km,1791.0,23 mins,1376.0,"50.43930054,30.59513664"
2,36940.0,103.0,Голосіївський,"Антоновича вул. (Горького), 74",Олімпійська,3,Olimpiiska,"50.4312893, 30.5168687",0.9 km,940.0,12 mins,713.0,"50.42612839,30.5140667"
2,11000.0,96.0,Дарницький,"Урлівська вул., 23 А",,1,Osokorky,"50.395248, 30.616231",2.0 km,1971.0,25 mins,1492.0,"50.41062546,30.61347198"
3,18000.0,169.0,Голосіївський,"Героїв Оборони вул., 10а",,3,Vystavkovyi tsentr,"50.3824347, 30.47758",1.2 km,1213.0,15 mins,903.0,"50.38275909,30.49168015"
3,30000.0,194.0,Печерський,"Шовковична вул., 36/7",,3,Klovska,"50.4369687, 30.531807",2.3 km,2339.0,29 mins,1742.0,"50.44142914,30.5284481"
6,73510.59999999999,402.5,Шевченківський,"Рейтарська вул., 31/16",,3,Zoloti vorota,"50.445809, 30.515155",1.2 km,1153.0,13 mins,785.0,"50.45285797,30.50919533"
2,22164.0,122.0,Печерський,"Чигоріна вул., 55",,3,Lybidska,"50.41398259999999, 30.5248848",1.1 km,1126.0,13 mins,758.0,"50.416008,30.53456879"
1,9500.0,51.0,Святошинський,"Щербаковского, 52",,2,Nyvky,"50.4586495, 30.40437299999999",1.9 km,1878.0,24 mins,1449.0,"50.4503479,30.40528679"
1,20000.0,89.0,Шевченківський,"Берестейський просп. (Перемоги), 5В",,3,Vokzalna,"50.44133530000001, 30.489963",1.1 km,1125.0,14 mins,866.0,"50.4465332,30.48665428"
2,18000.0,141.0,Печерський,"Інститутська вул., 24/7",,3,Arsenalna,"50.4430624, 30.54715739999999",0.8 km,812.0,10 mins,600.0,"50.44420242,30.5370121"
2,18000.0,113.0,Шевченківський,"Хмельницького Богдана вул., 50б",,3,Universytet,"50.4432683, 30.5046312",0.6 km,597.0,8 mins,509.0,"50.44732666,30.50652885"
2,28000.0,170.0,Солом'янський,"Липківского Василя вул. (Урицького), 18",,2,Vokzalna,"50.44133530000001, 30.489963",1.3 km,1259.0,15 mins,898.0,"50.43360138,30.48425674"
2,19300.0,111.0,Святошинський,"Берестейський просп. (Перемоги), 67",,2,Nyvky,"50.4586495, 30.40437299999999",0.2 km,193.0,3 mins,158.0,"50.45797729,30.40586472"
1,8000.0,79.0,Деснянський,"Милославська вул., 47",,1,,,,,,,"50.53044128,30.59513855"
1,36940.0,80.0,Шевченківський,"Десятинна, 13",Контрактова площа,3,Poshtova ploshcha,"50.45926900000001, 30.524412",0.9 km,893.0,14 mins,860.0,"50.4574852,30.51929855"
1,7000.0,66.0,Деснянський,"радунська, 11",,1,,,,,,,"50.53032303,30.59884644"
1,12000.0,77.0,Дарницький,"Вірменська вул., 6",,1,Vyrlytsia,"50.4029499, 30.666911",0.7 km,687.0,9 mins,513.0,"50.40637589,30.67076111"
1,14000.0,51.0,Дарницький,"Центральна вул., 19А",,1,Slavutych,"50.3942606, 30.6048644",1.1 km,1051.0,13 mins,793.0,"50.39164352,30.60383415"
1,10000.0,64.0,Голосіївський,"Героїв Маріуполя вул. (Якубовського маршала), 9",Іподром,3,Ipodrom,"50.37657470000001, 30.4688445",1.8 km,1838.0,24 mins,1419.0,"50.38168335,30.45262718"
5,25000.0,369.0,Шевченківський,"Тургенєвська вул., 74",,3,Lukianivska,"50.46114710000001, 30.48363239999999",0.8 km,846.0,11 mins,636.0,"50.45495224,30.48994255"
3,15000.0,106.0,Оболонський,"Героїв полку ""Азов"" вул. (Малиновського маршала), 36",Оболонь,2,Obolon,"50.5015363, 30.4982311",0.9 km,939.0,12 mins,710.0,"50.5039711,30.50796509"
2,14500.0,85.0,Оболонський,"Прирічна вул., 5",,2,,,,,,,"nan,nan"
4,35000.0,254.0,Оболонський,"Володимира Івасюка просп. (Героїв Сталінграда), 10а",,2,Obolon,"50.5015363, 30.4982311",1.5 km,1491.0,19 mins,1117.0,"50.49992752,30.51651764"
2,33246.0,155.0,Дарницький,"Завальна вул., 10г",,1,,,,,,,"nan,nan"
4,36940.0,246.0,Дарницький,"Зарічна вул., 1Г",,1,Slavutych,"50.3942606, 30.6048644",1.0 km,1018.0,13 mins,778.0,"50.39555359,30.60163116"
2,10000.0,83.0,Святошинський,"Чистяківська вул., 15",,2,Sviatoshyn,"50.4577675, 30.39065719999999",0.9 km,904.0,12 mins,708.0,"50.45368195,30.39689636"
1,11000.0,83.0,Дарницький,"Пчілки Олени вул., 6а",,1,Pozniaky,"50.3978642, 30.6347451",2.7 km,2711.0,34 mins,2047.0,"50.41684341,30.63207245"
1,11000.0,56.0,Дарницький,"Центральна, 19",,1,Slavutych,"50.3942606, 30.6048644",1.1 km,1133.0,14 mins,866.0,"50.39164352,30.60320091"
2,10000.0,80.0,Солом'янський,"Карела Чапека вул. (Фучіка Юліуса), 7",,2,Vokzalna,"50.44133530000001, 30.489963",1.8 km,1826.0,22 mins,1320.0,"50.43946838,30.4722271"
2,9000.0,104.3,Дніпровський,"Пожарського вул., 8А",,1,Chernihivska,"50.459892, 30.63029200000001",1.0 km,1024.0,12 mins,743.0,"50.45417023,30.6241951"
2,10000.0,107.0,Оболонський,"Мукачівська вул., 14",,2,Obolon,"50.5015363, 30.4982311",3.8 km,3790.0,47 mins,2838.0,"50.50401688,30.45669937"
2,12500.0,145.0,Дарницький,"Бажана Миколи просп., 14",,1,Osokorky,"50.395248, 30.616231",0.6 km,598.0,8 mins,486.0,"50.39513397,30.62280655"
